date,M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,commodity,year,month,fecha_procesamiento,front_month,back_month,contango_3m,contango_6m,spread_m1_m2,spread_m1_m3
2018-10-11,498.0,495.0,495.0,490.5,482.0,481.0,479.5,479.5,476.0,476.0,476.0,475.5,475.5,475.0,475.0,SR,2018,10,2025-09-28 18:14:15.994359,498.0,495.0,-0.6,-3.41,-3.0,-3.0
2018-10-12,504.0,502.5,500.0,498.0,485.5,481.0,483.5,481.5,480.0,487.0,487.0,484.0,483.0,477.0,475.0,SR,2018,10,2025-09-28 18:14:15.994359,504.0,500.0,-0.79,-4.56,-1.5,-4.0
2018-10-15,504.0,502.5,500.0,498.0,491.0,487.0,486.0,485.0,484.0,483.0,482.0,481.0,480.0,477.0,475.0,SR,2018,10,2025-09-28 18:14:15.994359,504.0,500.0,-0.79,-3.37,-1.5,-4.0
2018-10-16,504.0,504.0,500.0,496.0,490.0,486.0,485.0,484.0,483.0,482.0,481.0,480.0,479.0,478.0,477.0,SR,2018,10,2025-09-28 18:14:15.994359,504.0,500.0,-0.79,-3.57,0.0,-4.0
2018-10-17,501.0,502.5,504.0,502.0,495.0,494.0,490.0,489.0,488.0,487.0,486.0,485.0,484.0,483.0,482.0,SR,2018,10,2025-09-28 18:14:15.994359,501.0,504.0,0.6,-1.4,1.5,3.0
2018-10-18,500.0,502.5,502.5,502.0,494.5,493.0,487.0,486.0,485.0,485.0,485.0,484.0,484.0,483.0,482.0,SR,2018,10,2025-09-28 18:14:15.994359,500.0,502.5,0.5,-1.4,2.5,2.5
2018-10-19,500.0,502.5,501.0,499.0,494.5,493.0,487.0,486.0,485.0,485.0,485.0,484.0,484.0,483.0,482.0,SR,2018,10,2025-09-28 18:14:15.994359,500.0,501.0,0.2,-1.4,2.5,1.0
2018-10-22,502.5,504.0,505.0,500.0,488.0,482.5,489.5,489.5,488.5,487.5,489.0,487.0,486.0,485.0,484.0,SR,2018,10,2025-09-28 18:14:15.994359,502.5,505.0,0.5,-3.98,1.5,2.5
2018-10-23,506.0,510.0,509.0,501.0,494.0,490.5,492.5,489.5,490.5,490.0,489.5,488.0,487.0,486.0,485.0,SR,2018,10,2025-09-28 18:14:15.994359,506.0,509.0,0.59,-3.06,4.0,3.0
2018-10-24,510.0,517.0,511.5,505.5,496.0,497.0,494.0,491.5,492.5,493.0,493.0,491.5,489.5,487.5,486.5,SR,2018,10,2025-09-28 18:14:15.994359,510.0,511.5,0.29,-2.55,7.0,1.5
2018-10-25,509.0,519.0,514.0,508.0,503.5,503.5,502.0,498.0,497.0,497.0,496.5,496.0,495.0,494.0,493.0,SR,2018,10,2025-09-28 18:14:15.994359,509.0,514.0,0.98,-1.08,10.0,5.0
2018-10-26,506.0,520.5,520.0,521.0,509.0,507.5,506.5,503.5,503.0,502.0,500.5,500.0,499.5,499.5,497.0,SR,2018,10,2025-09-28 18:14:15.994359,506.0,520.0,2.77,0.3,14.5,14.0
2018-10-29,506.0,521.5,522.5,520.0,509.0,507.5,506.5,503.5,503.0,502.0,500.5,500.0,499.5,499.5,497.0,SR,2018,10,2025-09-28 18:14:15.994359,506.0,522.5,3.26,0.3,15.5,16.5
2018-10-30,500.0,521.5,523.5,518.0,509.0,507.5,506.5,503.5,503.0,502.0,500.5,500.0,499.5,499.5,497.0,SR,2018,10,2025-09-28 18:14:15.994359,500.0,523.5,4.7,1.5,21.5,23.5
2018-10-31,498.98,520.5,522.0,517.0,509.0,507.5,506.5,503.5,503.0,502.0,500.5,500.0,499.5,499.5,497.0,SR,2018,10,2025-09-28 18:14:15.994359,498.98,522.0,4.61,1.71,21.519999999999982,23.019999999999982
2018-11-01,514.0,515.0,513.0,508.0,507.0,506.0,503.5,503.0,502.0,500.5,500.0,499.5,499.5,498.0,497.0,SR,2018,11,2025-09-28 18:14:15.994359,514.0,513.0,-0.19,-1.56,1.0,-1.0
2018-11-02,518.0,520.0,516.5,510.0,508.0,506.5,496.5,498.0,493.0,493.0,493.0,493.0,497.0,493.0,493.0,SR,2018,11,2025-09-28 18:14:15.994359,518.0,516.5,-0.29,-2.22,2.0,-1.5
2018-11-05,524.0,525.0,524.5,518.0,515.0,513.0,504.0,502.0,501.0,500.0,499.0,498.0,497.0,496.0,495.0,SR,2018,11,2025-09-28 18:14:15.994359,524.0,524.5,0.1,-2.1,1.0,0.5
2018-11-06,514.0,520.0,515.5,511.0,507.0,505.0,503.0,503.0,502.0,501.0,500.0,499.0,498.0,497.0,496.0,SR,2018,11,2025-09-28 18:14:15.994359,514.0,515.5,0.29,-1.75,6.0,1.5
2018-11-07,513.5,516.0,516.5,511.0,507.0,505.0,503.0,503.0,502.0,501.0,500.0,499.0,498.0,497.0,496.0,SR,2018,11,2025-09-28 18:14:15.994359,513.5,516.5,0.58,-1.66,2.5,3.0
2018-11-08,513.5,512.5,513.5,507.0,504.0,501.5,503.0,503.0,502.0,501.0,500.0,499.0,498.0,497.0,496.0,SR,2018,11,2025-09-28 18:14:15.994359,513.5,513.5,0.0,-2.34,-1.0,0.0
2018-11-09,513.5,508.5,507.0,507.0,504.0,501.5,503.0,503.0,502.0,501.0,500.0,499.0,498.0,497.0,496.0,SR,2018,11,2025-09-28 18:14:15.994359,513.5,507.0,-1.27,-2.34,-5.0,-6.5
2018-11-12,510.0,510.0,508.0,505.0,501.0,498.0,497.0,495.0,495.0,495.0,494.0,493.0,493.0,490.0,488.0,SR,2018,11,2025-09-28 18:14:15.994359,510.0,508.0,-0.39,-2.35,0.0,-2.0
2018-11-13,506.0,505.0,504.0,505.0,501.0,498.0,496.0,495.0,495.0,495.0,494.0,493.0,493.0,490.0,488.0,SR,2018,11,2025-09-28 18:14:15.994359,506.0,504.0,-0.4,-1.58,-1.0,-2.0
2018-11-14,509.0,507.0,506.0,505.5,502.5,499.0,498.0,497.0,496.0,495.0,494.0,493.0,492.0,491.0,490.0,SR,2018,11,2025-09-28 18:14:15.994359,509.0,506.0,-0.59,-1.96,-2.0,-3.0
2018-11-15,505.0,498.0,497.0,496.0,493.5,490.0,489.0,488.0,487.0,486.0,485.0,484.0,484.0,483.0,482.0,SR,2018,11,2025-09-28 18:14:15.994359,505.0,497.0,-1.58,-2.97,-7.0,-8.0
2018-11-16,508.0,505.0,499.0,496.0,494.0,491.0,490.5,490.0,489.5,489.0,487.0,486.0,485.0,484.0,483.0,SR,2018,11,2025-09-28 18:14:15.994359,508.0,499.0,-1.77,-3.35,-3.0,-9.0
2018-11-19,506.0,495.0,490.0,488.5,487.0,488.0,486.5,485.5,484.5,484.5,484.5,484.5,484.5,484.0,483.0,SR,2018,11,2025-09-28 18:14:15.994359,506.0,490.0,-3.16,-3.56,-11.0,-16.0
2018-11-20,504.0,486.5,487.0,487.5,484.0,480.0,478.5,480.0,480.0,479.0,479.0,478.0,477.0,476.0,475.0,SR,2018,11,2025-09-28 18:14:15.994359,504.0,487.0,-3.37,-4.76,-17.5,-17.0
2018-11-21,499.0,484.0,488.0,483.0,480.0,476.0,474.5,476.0,476.0,475.0,475.0,474.0,473.0,472.0,471.0,SR,2018,11,2025-09-28 18:14:15.994359,499.0,488.0,-2.2,-4.61,-15.0,-11.0
2018-11-22,493.5,480.0,479.0,476.0,475.0,474.0,473.0,469.5,469.0,468.0,467.0,466.0,465.0,464.0,463.0,SR,2018,11,2025-09-28 18:14:15.994359,493.5,479.0,-2.94,-3.95,-13.5,-14.5
2018-11-23,493.5,472.0,471.0,469.0,468.0,470.0,469.0,466.0,465.0,464.0,463.0,462.0,461.0,460.0,459.0,SR,2018,11,2025-09-28 18:14:15.994359,493.5,471.0,-4.56,-4.76,-21.5,-22.5
2018-11-26,497.0,472.0,469.0,469.0,468.0,468.0,466.0,464.0,461.0,459.0,460.0,460.0,460.0,458.0,456.0,SR,2018,11,2025-09-28 18:14:15.994359,497.0,469.0,-5.63,-5.84,-25.0,-28.0
2018-11-27,499.0,472.0,471.0,469.0,468.0,468.0,466.0,464.0,461.0,460.0,460.0,460.0,460.0,458.0,456.0,SR,2018,11,2025-09-28 18:14:15.994359,499.0,471.0,-5.61,-6.21,-27.0,-28.0
2018-11-28,499.0,472.0,471.0,469.0,468.0,468.0,466.0,464.0,461.0,460.0,460.0,460.0,460.0,458.0,456.0,SR,2018,11,2025-09-28 18:14:15.994359,499.0,471.0,-5.61,-6.21,-27.0,-28.0
2018-11-29,499.0,470.0,472.0,468.0,466.0,465.0,465.0,465.0,464.0,463.0,462.0,461.5,461.0,460.0,458.0,SR,2018,11,2025-09-28 18:14:15.994359,499.0,472.0,-5.41,-6.81,-29.0,-27.0
2018-11-30,499.49,464.0,461.0,467.0,467.0,466.0,465.0,464.0,463.0,460.0,459.5,460.0,459.0,457.0,455.0,SR,2018,11,2025-09-28 18:14:15.994359,499.49,461.0,-7.71,-6.7,-35.49000000000001,-38.49000000000001
2018-12-03,474.0,457.0,458.0,459.0,459.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,459.0,458.0,457.0,SR,2018,12,2025-09-28 18:14:15.994359,474.0,458.0,-3.38,-2.95,-17.0,-16.0
2018-12-04,478.0,462.0,462.0,461.0,461.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,459.0,458.0,457.0,SR,2018,12,2025-09-28 18:14:15.994359,478.0,462.0,-3.35,-3.77,-16.0,-16.0
2018-12-05,470.5,459.5,456.0,455.5,458.0,456.5,456.0,460.0,460.0,456.5,456.0,456.0,456.0,455.0,455.0,SR,2018,12,2025-09-28 18:14:15.994359,470.5,456.0,-3.08,-2.98,-11.0,-14.5
2018-12-06,472.0,466.0,462.0,461.0,460.0,459.0,458.0,457.0,456.0,455.0,454.0,454.0,453.5,453.0,452.5,SR,2018,12,2025-09-28 18:14:15.994359,472.0,462.0,-2.12,-2.75,-6.0,-10.0
2018-12-07,474.0,469.0,466.0,465.0,464.0,463.0,462.0,461.0,459.0,458.0,456.0,454.0,452.0,451.0,450.0,SR,2018,12,2025-09-28 18:14:15.994359,474.0,466.0,-1.69,-2.32,-5.0,-8.0
2018-12-10,474.0,468.0,467.0,466.0,467.0,468.0,465.0,462.0,459.0,458.0,457.0,454.0,452.0,451.0,450.0,SR,2018,12,2025-09-28 18:14:15.994359,474.0,467.0,-1.48,-1.27,-6.0,-7.0
2018-12-11,474.0,468.0,467.0,466.0,465.0,464.0,463.0,462.0,460.0,458.0,457.0,454.0,452.0,451.0,450.0,SR,2018,12,2025-09-28 18:14:15.994359,474.0,467.0,-1.48,-2.11,-6.0,-7.0
2018-12-12,474.0,471.0,470.0,470.0,467.0,466.0,464.0,462.0,461.0,460.0,459.0,457.0,455.0,453.0,451.0,SR,2018,12,2025-09-28 18:14:15.994359,474.0,470.0,-0.84,-1.69,-3.0,-4.0
2018-12-13,473.5,472.0,471.0,469.0,469.0,468.0,467.0,466.0,465.0,464.0,463.0,462.0,461.0,460.0,458.0,SR,2018,12,2025-09-28 18:14:15.994359,473.5,471.0,-0.53,-1.16,-1.5,-2.5
2018-12-14,471.5,470.5,470.0,469.0,468.0,467.0,465.5,464.5,463.5,462.5,461.5,460.5,459.5,458.5,456.5,SR,2018,12,2025-09-28 18:14:15.994359,471.5,470.0,-0.32,-0.95,-1.0,-1.5
2018-12-17,473.5,473.0,472.0,471.0,470.0,469.0,468.0,467.0,466.0,465.0,463.0,462.0,460.0,459.0,458.0,SR,2018,12,2025-09-28 18:14:15.994359,473.5,472.0,-0.32,-0.95,-0.5,-1.5
2018-12-18,470.0,469.0,465.5,471.5,469.0,468.0,467.0,466.0,465.0,463.0,461.0,460.0,459.0,458.0,457.0,SR,2018,12,2025-09-28 18:14:15.994359,470.0,465.5,-0.96,-0.43,-1.0,-4.5
2018-12-19,466.0,465.0,464.0,463.0,460.0,459.0,458.0,457.5,457.0,456.0,455.0,454.0,453.0,453.0,453.0,SR,2018,12,2025-09-28 18:14:15.994359,466.0,464.0,-0.43,-1.5,-1.0,-2.0
2018-12-20,468.0,464.5,463.5,463.0,461.0,461.0,459.0,458.0,458.0,457.0,456.0,455.0,454.5,454.0,453.5,SR,2018,12,2025-09-28 18:14:15.994359,468.0,463.5,-0.96,-1.5,-3.5,-4.5
2018-12-21,459.0,454.0,453.0,453.0,452.5,452.0,451.5,451.0,450.0,449.0,448.5,448.0,447.0,446.5,446.0,SR,2018,12,2025-09-28 18:14:15.994359,459.0,453.0,-1.31,-1.53,-5.0,-6.0
2018-12-24,465.0,454.0,453.0,453.0,452.5,452.0,451.5,451.0,450.0,449.0,448.5,448.0,447.0,446.5,446.0,SR,2018,12,2025-09-28 18:14:15.994359,465.0,453.0,-2.58,-2.8,-11.0,-12.0
2018-12-27,463.0,452.0,451.0,450.0,449.0,448.0,447.0,446.5,446.0,445.5,444.5,444.0,443.5,443.0,442.5,SR,2018,12,2025-09-28 18:14:15.994359,463.0,451.0,-2.59,-3.24,-11.0,-12.0
2018-12-28,467.28,452.0,451.0,450.0,449.0,448.0,447.0,446.5,446.0,445.5,444.5,444.0,443.5,443.0,442.5,SR,2018,12,2025-09-28 18:14:15.994359,467.28,451.0,-3.48,-4.13,-15.279999999999973,-16.279999999999973
2018-12-31,467.28,452.0,451.0,450.0,449.0,448.0,447.0,446.5,446.0,445.5,444.5,444.0,443.5,443.0,442.5,SR,2018,12,2025-09-28 18:14:15.994359,467.28,451.0,-3.48,-4.13,-15.279999999999973,-16.279999999999973
2019-01-02,449.5,450.0,453.0,454.0,454.0,450.0,450.0,450.0,449.0,448.0,447.0,450.0,449.0,449.0,449.0,SR,2019,1,2025-09-28 18:14:15.994359,449.5,453.0,0.78,0.11,0.5,3.5
2019-01-03,445.5,452.5,455.0,456.0,454.0,454.0,453.0,453.5,453.0,453.0,452.5,453.5,449.0,449.0,449.0,SR,2019,1,2025-09-28 18:14:15.994359,445.5,455.0,2.13,1.91,7.0,9.5
2019-01-04,445.5,451.0,452.0,453.0,454.0,454.0,453.0,453.0,453.0,453.0,452.5,451.0,450.0,449.0,449.0,SR,2019,1,2025-09-28 18:14:15.994359,445.5,452.0,1.46,1.91,5.5,6.5
2019-01-07,450.5,451.0,452.0,453.0,454.0,456.0,455.5,455.0,454.5,454.0,453.5,453.0,452.5,452.0,451.5,SR,2019,1,2025-09-28 18:14:15.994359,450.5,452.0,0.33,1.22,0.5,1.5
2019-01-08,451.0,456.0,461.5,460.5,462.5,458.5,459.5,458.5,459.0,455.0,457.0,456.0,455.0,454.0,453.0,SR,2019,1,2025-09-28 18:14:15.994359,451.0,461.5,2.33,1.66,5.0,10.5
2019-01-09,450.0,456.0,460.0,460.5,462.5,459.0,458.5,458.0,457.0,455.0,450.0,452.0,450.0,449.0,452.0,SR,2019,1,2025-09-28 18:14:15.994359,450.0,460.0,2.22,2.0,6.0,10.0
2019-01-10,450.0,461.0,465.5,464.5,465.0,464.0,460.0,458.0,458.0,459.0,457.0,452.0,450.0,449.0,449.0,SR,2019,1,2025-09-28 18:14:15.994359,450.0,465.5,3.44,3.11,11.0,15.5
2019-01-11,450.0,461.0,465.0,465.5,466.0,466.0,465.0,462.5,462.0,463.5,462.0,458.5,456.0,455.0,454.5,SR,2019,1,2025-09-28 18:14:15.994359,450.0,465.0,3.33,3.56,11.0,15.0
2019-01-14,447.0,474.5,479.0,470.0,470.5,473.5,474.0,468.0,467.0,467.0,467.0,464.0,461.0,460.0,460.0,SR,2019,1,2025-09-28 18:14:15.994359,447.0,479.0,7.16,5.93,27.5,32.0
2019-01-15,447.0,459.5,463.5,464.0,465.5,467.5,469.0,465.0,463.0,462.0,465.0,464.0,463.0,462.0,461.0,SR,2019,1,2025-09-28 18:14:15.994359,447.0,463.5,3.69,4.59,12.5,16.5
2019-01-16,446.0,452.5,462.0,465.0,466.5,467.0,468.0,465.0,463.0,462.0,462.0,461.0,460.0,460.0,460.0,SR,2019,1,2025-09-28 18:14:15.994359,446.0,462.0,3.59,4.71,6.5,16.0
2019-01-17,446.0,462.0,464.0,466.0,469.0,468.0,467.0,466.0,464.0,463.5,463.0,462.0,461.0,459.0,457.0,SR,2019,1,2025-09-28 18:14:15.994359,446.0,464.0,4.04,4.93,16.0,18.0
2019-01-18,446.0,461.0,465.0,468.0,469.0,469.0,468.0,466.0,464.0,463.0,462.0,461.0,461.0,459.0,457.0,SR,2019,1,2025-09-28 18:14:15.994359,446.0,465.0,4.26,5.16,15.0,19.0
2019-01-21,449.5,458.0,463.0,465.0,468.0,467.0,466.0,465.0,464.0,463.0,462.0,461.0,460.0,459.0,457.0,SR,2019,1,2025-09-28 18:14:15.994359,449.5,463.0,3.0,3.89,8.5,13.5
2019-01-22,449.5,455.0,460.5,462.0,460.5,465.0,464.0,463.0,462.0,461.0,460.0,460.0,459.0,458.0,457.0,SR,2019,1,2025-09-28 18:14:15.994359,449.5,460.5,2.45,3.45,5.5,11.0
2019-01-23,448.0,459.0,461.0,465.0,466.0,466.0,465.0,464.0,462.0,461.0,460.0,460.0,459.0,458.0,457.0,SR,2019,1,2025-09-28 18:14:15.994359,448.0,461.0,2.9,4.02,11.0,13.0
2019-01-24,448.0,459.0,466.0,468.0,468.0,469.5,467.0,464.0,462.0,461.0,460.0,459.0,458.0,457.0,456.0,SR,2019,1,2025-09-28 18:14:15.994359,448.0,466.0,4.02,4.8,11.0,18.0
2019-01-25,447.0,459.0,473.0,475.0,474.0,473.5,474.0,470.0,465.0,464.0,460.0,458.0,457.0,456.0,455.0,SR,2019,1,2025-09-28 18:14:15.994359,447.0,473.0,5.82,5.93,12.0,26.0
2019-01-28,447.0,469.0,474.0,477.0,477.0,473.5,470.0,470.0,470.0,469.0,465.0,463.0,462.0,461.0,460.0,SR,2019,1,2025-09-28 18:14:15.994359,447.0,474.0,6.04,5.93,22.0,27.0
2019-01-29,447.0,469.0,474.0,476.0,477.0,477.0,472.0,472.0,470.0,468.0,465.0,462.0,461.0,460.0,460.0,SR,2019,1,2025-09-28 18:14:15.994359,447.0,474.0,6.04,6.71,22.0,27.0
2019-01-30,447.0,476.0,480.0,482.0,481.0,480.0,473.0,469.0,464.0,467.0,465.0,463.0,463.0,462.0,461.0,SR,2019,1,2025-09-28 18:14:15.994359,447.0,480.0,7.38,7.38,29.0,33.0
2019-01-31,445.73,481.0,484.0,484.5,480.0,481.0,476.0,474.0,470.0,468.0,465.0,463.0,462.0,461.0,460.0,SR,2019,1,2025-09-28 18:14:15.994359,445.73,484.0,8.59,7.91,35.26999999999998,38.26999999999998
2019-02-01,480.0,488.5,485.0,481.0,482.0,480.0,477.0,473.0,471.0,468.0,466.0,465.0,464.0,463.0,462.0,SR,2019,2,2025-09-28 18:14:15.994359,480.0,485.0,1.04,0.0,8.5,5.0
2019-02-04,472.0,484.0,482.0,479.5,479.0,476.0,474.0,467.0,465.0,464.0,463.0,462.0,461.0,460.0,459.0,SR,2019,2,2025-09-28 18:14:15.994359,472.0,482.0,2.12,0.85,12.0,10.0
2019-02-05,482.0,490.5,490.5,490.0,490.0,483.0,480.0,479.0,478.0,473.0,472.0,471.0,470.0,469.0,464.0,SR,2019,2,2025-09-28 18:14:15.994359,482.0,490.5,1.76,0.21,8.5,8.5
2019-02-06,484.0,495.5,493.0,487.0,485.0,481.0,478.0,469.0,474.0,471.0,469.0,467.0,465.0,463.0,465.0,SR,2019,2,2025-09-28 18:14:15.994359,484.0,493.0,1.86,-0.62,11.5,9.0
2019-02-07,480.5,494.0,494.5,487.0,486.0,483.0,476.0,474.0,473.0,472.0,471.0,468.0,466.0,464.0,463.0,SR,2019,2,2025-09-28 18:14:15.994359,480.5,494.5,2.91,0.52,13.5,14.0
2019-02-08,480.5,497.0,493.0,490.0,487.0,481.0,477.0,474.0,469.0,471.0,469.0,464.0,461.5,465.0,464.0,SR,2019,2,2025-09-28 18:14:15.994359,480.5,493.0,2.6,0.1,16.5,12.5
2019-02-11,482.0,495.0,496.0,496.0,492.0,484.0,477.0,473.0,471.0,471.0,469.0,465.0,463.0,463.0,463.0,SR,2019,2,2025-09-28 18:14:15.994359,482.0,496.0,2.9,0.41,13.0,14.0
2019-02-12,470.0,473.0,472.5,470.5,467.0,461.0,461.0,465.0,465.0,463.0,462.0,452.0,456.0,460.0,455.0,SR,2019,2,2025-09-28 18:14:15.994359,470.0,472.5,0.53,-1.91,3.0,2.5
2019-02-13,474.0,475.0,474.0,474.5,470.0,467.0,464.0,464.0,464.0,460.0,459.0,453.0,453.0,453.0,453.0,SR,2019,2,2025-09-28 18:14:15.994359,474.0,474.0,0.0,-1.48,1.0,0.0
2019-02-14,473.0,473.0,480.0,482.0,475.0,470.0,468.0,466.0,464.0,463.0,461.0,455.0,454.0,453.0,451.0,SR,2019,2,2025-09-28 18:14:15.994359,473.0,480.0,1.48,-0.63,0.0,7.0
2019-02-15,478.0,482.5,484.0,483.0,479.0,476.0,473.0,470.0,466.0,463.0,460.0,456.0,454.0,454.0,453.0,SR,2019,2,2025-09-28 18:14:15.994359,478.0,484.0,1.26,-0.42,4.5,6.0
2019-02-18,478.0,482.0,482.0,478.0,477.0,474.0,471.0,468.0,465.0,462.0,459.0,456.0,453.0,450.0,450.0,SR,2019,2,2025-09-28 18:14:15.994359,478.0,482.0,0.84,-0.84,4.0,4.0
2019-02-19,474.0,482.0,479.0,476.0,472.0,471.0,467.0,464.0,463.0,462.0,459.0,456.0,453.0,450.0,450.0,SR,2019,2,2025-09-28 18:14:15.994359,474.0,479.0,1.05,-0.63,8.0,5.0
2019-02-20,474.0,479.0,479.0,472.0,472.0,472.0,469.0,466.0,463.0,461.0,459.0,456.0,453.0,450.0,450.0,SR,2019,2,2025-09-28 18:14:15.994359,474.0,479.0,1.05,-0.42,5.0,5.0
2019-02-21,478.0,482.0,482.0,481.0,475.0,472.0,470.0,468.0,465.0,462.0,459.0,456.0,453.0,450.0,450.0,SR,2019,2,2025-09-28 18:14:15.994359,478.0,482.0,0.84,-1.26,4.0,4.0
2019-02-22,479.5,485.0,485.5,487.5,480.0,477.0,472.0,472.0,471.5,459.0,462.0,459.0,458.0,458.0,455.0,SR,2019,2,2025-09-28 18:14:15.994359,479.5,485.5,1.25,-0.52,5.5,6.0
2019-02-25,477.0,483.0,483.0,483.0,482.0,482.0,480.0,475.0,471.0,467.0,465.0,462.0,462.0,461.5,459.0,SR,2019,2,2025-09-28 18:14:15.994359,477.0,483.0,1.26,1.05,6.0,6.0
2019-02-26,472.5,483.5,483.0,483.5,482.5,482.0,480.5,475.0,471.0,467.0,464.0,462.0,460.0,460.0,460.0,SR,2019,2,2025-09-28 18:14:15.994359,472.5,483.0,2.22,2.01,11.0,10.5
2019-02-27,475.0,477.0,480.0,483.0,483.0,480.0,478.0,476.0,474.0,472.0,470.0,467.0,464.0,461.0,460.0,SR,2019,2,2025-09-28 18:14:15.994359,475.0,480.0,1.05,1.05,2.0,5.0
2019-02-28,471.13,481.0,479.0,483.0,483.0,477.0,475.0,473.0,471.0,469.0,468.0,467.0,466.0,465.0,465.0,SR,2019,2,2025-09-28 18:14:15.994359,471.13,479.0,1.67,1.25,9.870000000000005,7.8700000000000045
2019-03-01,477.0,486.0,485.0,486.5,482.5,479.0,476.0,474.0,472.0,471.0,470.0,469.0,468.0,466.0,466.0,SR,2019,3,2025-09-28 18:14:15.994359,477.0,485.0,1.68,0.42,9.0,8.0
2019-03-04,480.0,484.0,487.0,486.0,482.0,479.0,477.0,475.0,474.0,472.0,470.0,469.0,468.0,466.0,466.0,SR,2019,3,2025-09-28 18:14:15.994359,480.0,487.0,1.46,-0.21,4.0,7.0
2019-03-05,479.0,480.0,482.0,482.0,480.0,477.0,476.0,475.0,473.0,472.0,470.0,468.0,467.0,467.0,470.0,SR,2019,3,2025-09-28 18:14:15.994359,479.0,482.0,0.63,-0.42,1.0,3.0
2019-03-06,479.0,479.0,482.0,481.0,480.0,479.0,478.0,477.0,476.0,475.0,473.0,472.0,471.0,470.0,470.0,SR,2019,3,2025-09-28 18:14:15.994359,479.0,482.0,0.63,0.0,0.0,3.0
2019-03-07,478.0,478.0,480.0,481.0,478.5,477.0,475.0,476.0,475.0,474.0,473.0,472.0,471.0,470.0,470.0,SR,2019,3,2025-09-28 18:14:15.994359,478.0,480.0,0.42,-0.21,0.0,2.0
2019-03-08,478.0,474.5,480.0,479.0,478.5,477.0,476.0,476.0,475.0,474.0,473.0,472.0,471.0,470.0,470.0,SR,2019,3,2025-09-28 18:14:15.994359,478.0,480.0,0.42,-0.21,-3.5,2.0
2019-03-11,478.0,473.5,478.0,477.0,476.0,475.0,474.0,473.5,473.0,472.0,471.0,470.0,470.0,470.0,470.0,SR,2019,3,2025-09-28 18:14:15.994359,478.0,478.0,0.0,-0.63,-4.5,0.0
2019-03-12,481.0,479.0,477.0,475.0,473.0,471.0,469.5,470.0,471.0,472.0,471.0,470.0,470.0,470.0,470.0,SR,2019,3,2025-09-28 18:14:15.994359,481.0,477.0,-0.83,-2.08,-2.0,-4.0
2019-03-13,481.0,479.0,477.0,475.0,476.0,477.5,475.0,474.0,473.0,472.0,471.0,470.0,469.0,469.0,469.0,SR,2019,3,2025-09-28 18:14:15.994359,481.0,477.0,-0.83,-0.73,-2.0,-4.0
2019-03-14,481.0,482.0,483.5,482.0,481.0,480.0,479.0,478.0,477.5,476.5,475.0,473.0,471.0,469.0,469.0,SR,2019,3,2025-09-28 18:14:15.994359,481.0,483.5,0.52,-0.21,1.0,2.5
2019-03-15,476.0,484.0,480.0,475.0,478.5,476.0,474.0,474.0,473.0,472.0,471.0,470.0,469.0,469.0,469.0,SR,2019,3,2025-09-28 18:14:15.994359,476.0,480.0,0.84,0.0,8.0,4.0
2019-03-18,479.0,480.0,480.0,479.0,478.0,477.0,476.0,475.0,474.0,473.0,472.0,471.0,470.0,470.0,470.0,SR,2019,3,2025-09-28 18:14:15.994359,479.0,480.0,0.21,-0.42,1.0,1.0
2019-03-19,480.0,479.0,479.0,479.0,478.0,477.0,477.0,477.0,476.0,475.0,474.0,473.0,472.0,471.0,470.0,SR,2019,3,2025-09-28 18:14:15.994359,480.0,479.0,-0.21,-0.62,-1.0,-1.0
2019-03-20,480.0,477.0,474.0,474.0,474.0,473.0,472.0,473.0,474.0,474.0,473.0,472.0,471.0,471.0,470.0,SR,2019,3,2025-09-28 18:14:15.994359,480.0,474.0,-1.25,-1.46,-3.0,-6.0
2019-03-21,480.0,479.0,478.0,477.0,476.0,475.0,474.0,473.0,472.0,472.0,472.0,472.0,471.0,471.0,470.0,SR,2019,3,2025-09-28 18:14:15.994359,480.0,478.0,-0.42,-1.04,-1.0,-2.0
2019-03-22,480.0,479.0,476.0,475.0,475.0,475.0,475.0,474.0,473.0,472.0,471.0,470.0,470.0,470.0,470.0,SR,2019,3,2025-09-28 18:14:15.994359,480.0,476.0,-0.83,-1.04,-1.0,-4.0
2019-03-25,481.5,483.5,479.0,482.5,483.0,481.5,476.0,470.5,469.0,469.0,469.0,469.0,469.0,469.0,469.0,SR,2019,3,2025-09-28 18:14:15.994359,481.5,479.0,-0.52,0.0,2.0,-2.5
2019-03-26,483.0,482.5,480.0,480.75,482.0,478.5,477.5,473.0,471.0,470.0,465.0,465.0,464.0,464.0,464.0,SR,2019,3,2025-09-28 18:14:15.994359,483.0,480.0,-0.62,-0.93,-0.5,-3.0
2019-03-27,484.0,480.0,479.0,478.0,480.0,478.0,475.0,475.0,473.0,471.0,468.0,465.0,466.0,470.0,465.0,SR,2019,3,2025-09-28 18:14:15.994359,484.0,479.0,-1.03,-1.24,-4.0,-5.0
2019-03-28,481.5,480.5,477.0,475.0,473.5,473.0,470.0,469.0,468.5,467.0,465.0,464.0,463.0,462.0,461.0,SR,2019,3,2025-09-28 18:14:15.994359,481.5,477.0,-0.93,-1.77,-1.0,-4.5
