,lme_sr_m01_lag1,usdmxn_lag1,mexico_premium,lme_volatility_5d,lme_momentum_5d,contango_indicator,rebar_scrap_spread_norm,trade_events_impact_7d,weekday_effect,seasonality_simple,real_interest_rate,uncertainty_indicator,market_regime,days_to_holiday,model_confidence,is_holiday_mx,is_weekend,sr_m01_imputed,sc_m01_imputed,usdmxn_imputed,tiie28_imputed,target_mexico_price,data_quality_score
2025-01-11,560.0,20.7045,1.157,0.003679740439249522,-0.01060070671378092,-1.0,0.3875,-0.36787944117144233,0.0,-0.01,10.230504752262982,0.5,-1,25,0.85,0,1,True,True,True,True,647.9200000000001,1.0
2025-01-12,560.0,20.7045,1.157,0.0017377256978156992,-0.0026714158504007124,-1.0,0.3875,-0.513417119032592,0.0,-0.01,10.230504752262982,0.5,-1,24,0.85,0,1,True,True,True,True,643.8705,1.0
2025-01-13,560.0,20.7045,1.157,0.0030669263388194,0.0,-1.0,0.38185085354896675,-0.7165313105737893,-0.02,-0.01,10.220504752262983,0.5,-1,23,0.95,1,0,False,False,False,False,646.1845000000001,1.0
2025-01-14,556.5,20.8012,1.157,0.003578255829426085,-0.008021390374331552,-1.0,0.38764547896150403,-1.0,0.01,-0.01,10.210404752262981,0.5,-1,22,0.95,1,0,False,False,False,False,647.9200000000001,1.0
2025-01-15,558.5,20.482,1.157,0.0038468073850608494,-0.0026785714285714286,0.0,0.39107142857142857,0.0,0.0,-0.01,10.220504752262983,0.5,-1,21,0.95,1,0,False,False,False,False,647.9200000000001,1.0
2025-01-16,560.0,20.4875,1.157,0.0038468073850608494,0.0,0.0,0.39285714285714285,0.0,0.0,-0.01,10.240604752262982,0.5,-1,20,0.95,1,0,False,False,False,False,643.292,1.0
2025-01-17,560.0,20.7732,1.157,0.005002318604983596,0.0,-1.0,0.3830935251798561,0.0,0.01,-0.01,10.240604752262982,0.5,-1,19,0.95,1,0,False,False,False,False,643.292,1.0
2025-01-18,556.0,20.718,1.157,0.004213097702002246,-0.0008984725965858042,-1.0,0.3830935251798561,0.0,0.0,-0.01,10.240604752262982,0.5,-1,18,0.85,0,1,True,True,True,True,643.292,1.0
2025-01-19,556.0,20.718,1.157,0.003683090105298022,-0.004476275738585497,-1.0,0.3830935251798561,0.0,0.0,-0.01,10.240604752262982,0.5,-1,17,0.85,0,1,True,True,True,True,646.763,1.0
2025-01-20,556.0,20.718,1.157,0.004458791453703225,-0.007142857142857143,-1.0,0.39087656529516995,0.0,-0.02,-0.01,10.240604752262982,0.5,-1,16,0.95,1,0,False,False,False,False,642.7135000000001,1.0
2025-01-21,559.0,20.543,1.157,0.0051601706283448305,-0.0017857142857142857,-1.0,0.38073807380738073,0.0,0.01,-0.01,10.240604752262982,0.5,-1,15,0.95,1,0,False,False,False,False,644.4490000000001,1.0
2025-01-22,555.5,20.6358,1.157,0.0043282202868306875,-0.0008992805755395684,1.0,0.38240574506283664,0.0,0.0,-0.01,10.250704752262982,0.5,-1,14,0.95,1,0,False,False,False,False,645.606,1.0
2025-01-23,557.0,20.5397,1.157,0.004364485272078496,0.0017985611510791368,1.0,0.3835125448028674,0.0,0.0,-0.01,10.260804752262981,0.5,-1,13,0.95,1,0,False,False,False,False,645.606,1.0
2025-01-24,558.0,20.3943,1.157,0.004364485272078496,0.0035971223021582736,1.0,0.38530465949820786,0.09697196786440505,0.01,-0.01,10.250704752262982,0.5,-1,12,0.95,1,0,False,False,False,False,645.606,1.0
2025-01-25,558.0,20.2255,1.157,0.00350334146581273,-0.0017889087656529517,-1.0,0.38530465949820786,0.1353352832366127,0.0,-0.01,10.250704752262982,0.5,-1,11,0.85,0,1,True,True,True,True,645.606,1.0
2025-01-26,558.0,20.2255,1.157,0.0012720640644721377,0.004500450045004501,1.0,0.38530465949820786,0.18887560283756183,0.0,-0.01,10.250704752262982,0.5,-1,10,0.85,0,1,True,True,True,True,646.763,1.0
2025-01-27,558.0,20.2255,1.157,0.0009824634353544145,0.0017953321364452424,1.0,0.3881932021466905,0.26359713811572677,-0.02,-0.01,10.270804752262983,0.5,-1,9,0.95,1,0,False,False,False,False,647.3415,1.0
2025-01-28,559.0,20.7002,1.157,0.0008012791401664277,0.0017921146953405018,1.0,0.3896336014298481,0.36787944117144233,0.01,-0.01,10.260804752262981,0.5,1,8,0.95,1,0,False,False,False,False,647.3415,1.0
2025-01-29,559.5,20.5668,1.157,0.0008012791401664277,0.002688172043010753,1.0,0.3896336014298481,0.513417119032592,0.0,-0.01,10.250704752262982,0.5,1,7,0.95,1,0,False,False,False,False,644.4490000000001,1.0
2025-01-30,559.5,20.5677,1.157,0.0024156941043165835,0.002688172043010753,-1.0,0.3868940754039497,0.7165313105737893,0.0,-0.01,10.270804752262983,0.5,1,6,0.95,1,0,False,False,False,False,642.65565,1.0
2025-01-31,557.0,20.4497,1.157,0.002624600366167295,-0.0017921146953405018,-1.0,0.3860833558376092,1.0,0.01,-0.01,10.247771808003812,0.5,1,5,0.95,1,0,False,False,False,False,642.65565,1.0
2025-02-01,555.45,20.6068,1.157,0.002259871457827337,-0.006350626118067897,-1.0,0.3860833558376092,0.0,0.0,-0.01,10.247771808003812,0.5,-1,4,0.85,0,1,True,True,True,True,642.65565,1.0
2025-02-02,555.45,20.6068,1.157,0.002073267185238285,-0.007238605898123243,-1.0,0.3860833558376092,0.0,0.0,-0.01,10.247771808003812,0.5,-1,3,0.85,0,1,True,True,True,True,658.333,1.0
2025-02-03,555.45,20.6068,1.157,0.011874625363851882,-0.007238605898123243,1.0,0.37170474516695956,0.0,-0.02,-0.01,10.247771808003812,0.5,1,2,0.95,1,0,False,False,True,True,660.647,1.0
2025-02-04,569.0,20.6068,1.157,0.011055829748927227,0.02154398563734291,1.0,0.38003502626970226,0.0,0.01,-0.01,10.247771808003812,0.5,1,1,0.95,1,0,False,False,False,False,652.548,1.0
2025-02-05,571.0,20.4268,1.157,0.01331121691115243,0.027995319110630936,1.0,0.37056737588652483,0.09697196786440505,0.0,-0.01,10.277971808003812,0.5,1,30,0.95,0,0,False,False,False,False,658.333,1.0
2025-02-06,564.0,20.6363,1.157,0.013380305353304195,0.015392924655684497,1.0,0.36379613356766255,0.1353352832366127,0.0,-0.01,10.267871808003813,0.5,1,30,0.95,1,0,False,False,False,False,655.4405,1.0
2025-02-07,569.0,20.5125,1.157,0.01391635042942818,0.02439463498064624,1.0,0.3645189761694616,0.18887560283756183,0.01,-0.01,10.296259413664263,0.5,1,30,0.95,1,0,False,False,False,False,655.4405,1.0
2025-02-08,566.5,20.5512,1.157,0.008013870305810303,-0.004393673110720563,-1.0,0.3645189761694616,0.26359713811572677,0.0,-0.01,10.296259413664263,0.5,1,30,0.85,0,1,True,True,True,True,655.4405,1.0
2025-02-09,566.5,20.5512,1.157,0.00768204780567265,-0.00788091068301226,-1.0,0.3645189761694616,0.36787944117144233,0.0,-0.01,10.296259413664263,0.5,1,30,0.85,0,1,True,True,True,True,658.333,1.0
2025-02-10,566.5,20.5512,1.157,0.005039463114171704,0.004432624113475178,1.0,0.36731107205623903,0.513417119032592,-0.02,-0.01,9.742159413664263,0.5,1,30,0.95,1,0,False,False,False,False,657.7545,1.0
2025-02-11,569.0,20.6693,1.157,0.0031386288901606276,0.0,-1.0,0.36675461741424803,0.7165313105737893,0.01,-0.01,9.732059413664263,0.5,1,30,0.95,1,0,False,False,False,False,656.5975,1.0
2025-02-12,568.5,20.568,1.157,0.0023828073207364624,0.00353045013239188,1.0,0.3674008810572687,1.0,0.0,-0.01,9.742159413664263,0.5,1,30,0.95,1,0,False,False,False,False,657.7545,1.0
2025-02-13,567.5,20.4917,1.157,0.002446620067690699,0.00176522506619594,1.0,0.3685136323658751,0.0,0.0,-0.01,9.742159413664263,0.5,1,30,0.95,1,0,False,False,False,False,657.176,1.0
2025-02-14,568.5,20.4978,1.157,0.002540034613962791,0.00353045013239188,1.0,0.3714788732394366,0.0,0.01,-0.01,9.742159413664263,0.5,1,30,0.95,1,0,False,False,False,False,657.176,1.0
2025-02-15,568.0,20.3082,1.157,0.001334989150864923,-0.0017574692442882249,-1.0,0.3714788732394366,0.0,0.0,-0.01,9.742159413664263,0.5,1,30,0.85,0,1,True,True,True,True,657.176,1.0
2025-02-16,568.0,20.3082,1.157,0.0013056699894314935,-0.0008795074758135445,-1.0,0.3714788732394366,0.0,0.0,-0.01,9.742159413664263,0.5,1,30,0.85,0,1,True,True,True,True,657.7545,1.0
2025-02-17,568.0,20.3082,1.157,0.0010039822641438813,0.000881057268722467,1.0,0.3676341248900616,0.0,-0.02,-0.01,9.732059413664263,0.5,1,29,0.95,1,0,False,False,False,False,657.7545,1.0
2025-02-18,568.5,20.283,1.157,0.0006221794624806033,0.0,0.0,0.3720316622691293,0.0,0.01,-0.01,9.732059413664263,0.5,1,28,0.95,1,0,False,False,False,False,657.176,1.0
2025-02-19,568.5,20.2617,1.157,0.0006221794624806033,0.0008802816901408451,0.0,0.37235915492957744,0.0,0.0,-0.01,9.742159413664263,0.5,1,27,0.95,1,0,False,False,False,False,657.7545,1.0
2025-02-20,568.0,20.4208,1.157,0.0007362189223745996,0.0,1.0,0.36939313984168864,0.0,0.0,-0.01,9.732059413664263,0.5,1,26,0.95,1,0,False,False,False,False,657.7545,1.0
2025-02-21,568.5,20.3733,1.157,0.0007362189223745996,0.0008802816901408451,1.0,0.3737906772207564,0.0,0.01,-0.01,9.732059413664263,0.5,1,25,0.95,1,0,False,False,False,False,657.7545,1.0
2025-02-22,568.5,20.3448,1.157,0.0006221794624806033,0.0,0.0,0.3737906772207564,0.0,0.0,-0.01,9.732059413664263,0.5,1,24,0.85,0,1,True,True,True,True,657.7545,1.0
2025-02-23,568.5,20.3448,1.157,0.0006221794624806033,0.0,0.0,0.3737906772207564,0.0,0.0,-0.01,9.732059413664263,0.5,1,23,0.85,0,1,True,True,True,True,657.176,1.0
2025-02-24,568.5,20.3448,1.157,0.0006221794624806033,0.0008802816901408451,0.0,0.36795774647887325,0.09697196786440505,-0.02,-0.01,9.722059413664264,0.5,1,22,0.95,1,0,False,False,False,False,657.7545,1.0
2025-02-25,568.0,20.464,1.157,0.0006221794624806033,-0.0008795074758135445,0.0,0.3720316622691293,0.1353352832366127,0.01,-0.01,9.752259413664264,0.5,1,21,0.95,1,0,False,False,False,False,655.4405,1.0
2025-02-26,568.5,20.4683,1.157,0.0016919475566595777,0.0,-1.0,0.36893203883495146,0.18887560283756183,0.0,-0.01,9.722059413664264,0.5,1,20,0.95,1,0,False,False,False,False,652.548,1.0
2025-02-27,566.5,20.4277,1.157,0.0022815617405224356,-0.003518029903254178,-1.0,0.36613475177304966,0.26359713811572677,0.0,-0.01,9.722059413664264,0.5,-1,19,0.95,1,0,False,False,False,False,649.80591,1.0
2025-02-28,564.0,20.4722,1.157,0.002324796408001219,-0.0079155672823219,-1.0,0.3628545483681428,0.36787944117144233,0.01,-0.01,9.719203059207828,0.5,-1,18,0.95,1,0,False,False,False,False,649.80591,1.0
2025-03-01,561.63,20.508,1.157,0.0024979343497323466,-0.011214788732394374,-1.0,0.3628545483681428,0.513417119032592,0.0,-0.01,9.719203059207828,0.5,-1,17,0.85,0,1,True,True,True,True,649.80591,1.0
2025-03-02,561.63,20.508,1.157,0.0022397838475687604,-0.012084432717678109,-1.0,0.3628545483681428,0.7165313105737893,0.0,-0.01,9.719203059207828,0.5,-1,16,0.85,0,1,True,True,True,True,663.5395,1.0
2025-03-03,561.63,20.508,1.157,0.010635656731853644,-0.008596646072374236,1.0,0.36617262423714037,1.0,-0.02,-0.01,9.719203059207828,0.5,-1,15,0.95,1,0,False,False,False,False,661.2255,1.0
2025-03-04,573.5,20.4333,1.157,0.010492236569379526,0.016843971631205674,1.0,0.3657042869641295,0.09697196786440505,0.01,-0.01,9.759503059207828,0.5,-1,14,0.95,1,0,False,False,False,False,661.804,1.0
2025-03-05,571.5,20.8518,1.157,0.009886801548250867,0.0175738475508787,1.0,0.3618881118881119,-0.058608652492197405,0.0,-0.01,9.729203059207828,0.5,1,13,0.95,1,0,False,False,False,False,662.3825,1.0
2025-03-06,572.0,20.3893,1.157,0.009812368183991433,0.018464113384256547,1.0,0.3502183406113537,-0.08179496363566358,0.0,-0.01,9.739303059207828,0.5,1,12,0.95,1,0,False,False,False,False,662.3825,1.0
2025-03-07,572.5,20.2777,1.157,0.009812368183991433,0.019354379217634395,1.0,0.3502183406113537,-0.11415406755939689,0.01,-0.01,9.739303059207828,0.5,1,11,0.95,1,0,False,False,False,False,662.3825,1.0
2025-03-08,572.5,20.283,1.157,0.0018087862861525656,-0.0017436791630340018,-1.0,0.3502183406113537,-0.1593148350600112,0.0,-0.01,9.739303059207828,0.5,1,10,0.85,0,1,True,True,True,True,662.3825,1.0
2025-03-09,572.5,20.283,1.157,0.0004789879750696975,0.0017497812773403325,1.0,0.3502183406113537,-0.22234176331029265,0.0,-0.01,9.74320026598511,0.5,1,9,0.85,0,1,True,True,True,True,662.3825,1.0
2025-03-10,572.5,20.283,1.157,0.0003909209750883593,0.0008741258741258741,1.0,0.35283842794759823,-0.31030292749139476,-0.02,-0.01,9.69290026598511,0.5,1,8,0.95,1,0,False,False,False,False,662.3825,1.0
2025-03-11,572.5,20.2922,1.157,0.0,0.0,0.0,0.35109170305676857,-0.43306262114757854,0.01,-0.01,9.69290026598511,0.5,1,7,0.95,1,0,False,False,False,False,662.3825,1.0
2025-03-12,572.5,20.3388,1.157,0.0,0.0,0.0,0.3563318777292576,-2.0,0.0,-0.01,9.71300026598511,0.5,1,6,0.95,1,0,False,False,False,False,662.3825,1.0
2025-03-13,572.5,20.1828,1.157,0.0,0.0,0.0,0.34847161572052404,0.0,0.0,-0.01,9.72310026598511,0.5,1,5,0.95,1,0,False,False,False,False,666.432,1.0
2025-03-14,572.5,20.0848,1.157,0.002734056915720424,0.0,1.0,0.3454861111111111,0.0,0.01,-0.01,9.74320026598511,0.5,1,4,0.95,1,0,False,False,False,False,666.432,1.0
2025-03-15,576.0,19.8693,1.157,0.002734056915720424,0.00611353711790393,1.0,0.3454861111111111,0.0,0.0,-0.01,9.74320026598511,0.5,1,3,0.85,0,1,True,True,True,True,666.432,1.0
2025-03-16,576.0,19.8693,1.157,0.002734056915720424,0.00611353711790393,1.0,0.3454861111111111,0.0,0.0,-0.01,9.74320026598511,0.5,1,2,0.85,0,1,True,True,True,True,664.118,1.0
2025-03-17,576.0,19.8693,1.157,0.0034654131924222375,0.00611353711790393,1.0,0.34668989547038326,0.0,-0.02,-0.01,9.74320026598511,0.5,1,1,0.95,1,0,False,False,True,True,664.118,1.0
2025-03-18,574.0,19.8693,1.157,0.0034654131924222375,0.0026200873362445414,1.0,0.34581881533101044,0.0,0.01,-0.01,9.74320026598511,0.5,1,30,0.95,0,0,False,False,False,False,663.5395,1.0
2025-03-19,574.0,19.9845,1.157,0.0015035169344622726,-0.003472222222222222,-1.0,0.3469921534437663,0.0,0.0,-0.01,9.74320026598511,0.5,1,29,0.95,1,0,False,False,False,False,665.275,1.0
2025-03-20,573.5,20.0553,1.157,0.002182830663802088,-0.004340277777777778,-1.0,0.34782608695652173,0.0,0.0,-0.01,9.73310026598511,0.5,1,28,0.95,1,0,False,False,False,False,663.5395,1.0
2025-03-21,575.0,20.1345,1.157,0.0023822430915002874,-0.001736111111111111,-1.0,0.34612031386224934,0.0,0.01,-0.01,9.74320026598511,0.5,1,27,0.95,1,0,False,False,False,False,663.5395,1.0
2025-03-22,573.5,20.2163,1.157,0.0018878310219220405,-0.0008710801393728223,-1.0,0.34612031386224934,0.0,0.0,-0.01,9.74320026598511,0.5,1,26,0.85,0,1,True,True,True,True,663.5395,1.0
2025-03-23,573.5,20.2163,1.157,0.0018878310219220405,-0.0008710801393728223,-1.0,0.34612031386224934,0.0,0.0,-0.01,9.74320026598511,0.5,1,25,0.85,0,1,True,True,True,True,663.5395,1.0
2025-03-24,573.5,20.2163,1.157,0.0018470396583352973,0.0,0.0,0.3469921534437663,0.0,-0.02,-0.01,9.74320026598511,0.5,1,24,0.95,1,0,False,False,False,False,663.5395,1.0
2025-03-25,573.5,20.1123,1.157,0.001166644162174147,-0.0026086956521739132,-1.0,0.34612031386224934,0.0,0.01,-0.01,9.74320026598511,0.5,-1,23,0.95,1,0,False,False,False,False,663.5395,1.0
2025-03-26,573.5,20.0762,1.157,0.0,0.0,0.0,0.34437663469921537,0.0,0.0,-0.01,9.74320026598511,0.5,-1,22,0.95,1,0,False,False,False,False,663.5395,1.0
2025-03-27,573.5,20.0963,1.157,0.0,0.0,0.0,0.3435047951176983,0.0,0.0,-0.01,9.74320026598511,0.5,-1,21,0.95,1,0,False,False,False,False,662.961,1.0
2025-03-28,573.5,20.3182,1.157,0.00038989851395042786,0.0,-1.0,0.34554973821989526,-0.09697196786440505,0.01,-0.01,9.73310026598511,0.5,-1,20,0.95,1,0,False,False,False,False,662.961,1.0
2025-03-29,573.0,20.4003,1.157,0.00038989851395042786,-0.0008718395815170009,-1.0,0.34554973821989526,-0.1353352832366127,0.0,-0.01,9.73310026598511,0.5,-1,19,0.85,0,1,True,True,True,True,662.961,1.0
2025-03-30,573.0,20.4003,1.157,0.00038989851395042786,-0.0008718395815170009,-1.0,0.34554973821989526,-0.09190363497315678,0.0,-0.01,9.73310026598511,0.5,-1,18,0.85,0,1,True,True,True,True,659.9528,1.0
2025-03-31,573.0,20.4003,1.157,0.0019683095751138065,-0.0008718395815170009,-1.0,0.3391304347826087,-0.12826185487911407,-0.02,-0.01,9.226468323996613,0.5,-1,17,0.95,1,0,False,False,False,False,661.804,1.0
2025-04-01,570.4,20.438,1.157,0.0026391769714247085,-0.005405405405405445,-1.0,0.3522727272727273,-0.1790038383338805,0.01,0.02,9.236468323996613,0.5,-1,16,0.95,1,0,False,False,False,False,660.647,1.0
2025-04-02,572.0,20.3587,1.157,0.002696789767993498,-0.0017452006980802793,-1.0,0.34851138353765326,-0.24981998091686525,0.0,0.02,9.286868323996613,0.5,-1,15,0.95,1,0,False,False,False,False,660.647,1.0
2025-04-03,571.0,20.4568,1.157,0.002696789767993498,-0.0034904013961605585,-1.0,0.34851138353765326,-0.34865186940234694,0.0,0.02,9.286868323996613,0.5,-1,14,0.95,1,0,False,False,False,False,654.2835,1.0
2025-04-04,571.0,19.9708,1.157,0.004740876680191941,-0.0034904013961605585,-1.0,0.34571175950486294,-0.486582880967408,0.01,0.02,9.236468323996613,0.5,-1,13,0.95,1,0,False,False,False,False,654.2835,1.0
2025-04-05,565.5,20.501,1.157,0.004716906770646027,-0.008590462833099539,-1.0,0.34571175950486294,0.7165313105737893,0.0,0.02,9.236468323996613,0.5,-1,12,0.85,0,1,True,True,True,True,654.2835,1.0
2025-04-06,565.5,20.501,1.157,0.0041813000425600455,-0.011363636363636364,-1.0,0.34571175950486294,1.0,0.0,0.02,9.236468323996613,0.5,-1,11,0.85,0,1,True,True,True,True,655.4405,1.0
2025-04-07,565.5,20.501,1.157,0.004569974781503038,-0.009632224168126095,-1.0,0.35216240070609,0.0,-0.02,0.02,9.226468323996613,0.5,-1,10,0.95,1,0,False,False,False,False,647.9200000000001,1.0
2025-04-08,566.5,20.6947,1.157,0.006179971730799151,-0.00788091068301226,-1.0,0.35,0.0,0.01,0.02,9.216368323996612,0.5,-1,9,0.95,1,0,False,False,False,False,649.6555,1.0
2025-04-09,560.0,20.6867,1.157,0.005746254168696838,-0.009725906277630416,-1.0,0.3499554764024933,0.0,0.0,0.02,9.237179923972265,0.5,-1,8,0.95,1,0,False,False,False,False,649.6555,1.0
2025-04-10,561.5,20.7653,1.157,0.005746254168696838,-0.007073386383731211,-1.0,0.346393588601959,0.0,0.0,0.02,9.237179923972265,0.5,-1,7,0.95,1,0,False,False,False,False,653.705,1.0
2025-04-11,561.5,20.492,1.157,0.006720894458244321,-0.007073386383731211,-1.0,0.3566371681415929,0.0,0.01,0.02,9.237179923972265,0.5,-1,6,0.95,1,0,False,False,False,False,653.705,1.0
2025-04-12,565.0,20.3363,1.157,0.006640176688104866,-0.00264783759929391,-1.0,0.3566371681415929,0.0,0.0,0.02,9.237179923972265,0.5,-1,5,0.85,0,1,True,True,True,True,653.705,1.0
2025-04-13,565.0,20.3363,1.157,0.0027452010771606716,0.008928571428571428,1.0,0.3566371681415929,0.0,0.0,0.02,9.237179923972265,0.5,-1,4,0.85,0,1,True,True,True,True,656.019,1.0
2025-04-14,565.0,20.3363,1.157,0.002840845842223085,0.006233303650934996,1.0,0.3562610229276896,0.0,-0.02,0.02,9.247179923972265,0.5,-1,3,0.95,1,0,False,False,False,False,655.4405,1.0
2025-04-15,567.0,20.1025,1.157,0.003014591044181714,0.009795191451469279,1.0,0.3627537511032657,0.0,0.01,0.02,9.247179923972265,0.5,-1,2,0.95,1,0,False,False,False,False,655.4405,1.0
2025-04-16,566.5,20.0213,1.157,0.0017244562644175422,0.002654867256637168,1.0,0.3645189761694616,0.0,0.0,0.02,9.247179923972265,0.5,-1,1,0.95,1,0,False,False,False,False,655.4405,1.0
2025-04-17,566.5,19.9737,1.157,0.0017244562644175422,0.002654867256637168,1.0,0.36540158870255957,0.0,0.0,0.02,9.247179923972265,0.5,-1,1,0.95,0,0,False,False,True,True,655.4405,1.0
2025-04-18,566.5,19.9737,1.157,0.0017244562644175422,0.002654867256637168,1.0,0.36540158870255957,0.0,0.01,0.02,9.247179923972265,0.5,1,13,0.95,0,0,True,True,True,True,655.4405,1.0
2025-04-19,566.5,19.9737,1.157,0.00039436825000095345,-0.0008818342151675485,-1.0,0.36540158870255957,0.0,0.0,0.02,9.247179923972265,0.5,1,12,0.85,0,1,True,True,True,True,655.4405,1.0
2025-04-20,566.5,19.9737,1.157,0.0,0.0,0.0,0.36540158870255957,0.0,0.0,0.02,9.247179923972265,0.5,1,11,0.85,0,1,True,True,True,True,655.4405,1.0
2025-04-21,566.5,19.9737,1.157,0.0,0.0,0.0,0.36540158870255957,0.0,-0.02,0.02,9.247179923972265,0.5,1,10,0.95,1,0,True,True,False,False,646.763,1.0
2025-04-22,566.5,19.6718,1.157,0.005920744865401081,0.0,-1.0,0.3613595706618962,0.0,0.01,0.02,9.247179923972265,0.5,-1,9,0.95,1,0,False,False,False,False,639.821,1.0
2025-04-23,559.0,19.5688,1.157,0.006624681200189332,-0.01323918799646955,-1.0,0.36528028933092227,0.0,0.0,0.02,9.247179923972265,0.5,-1,8,0.95,1,0,False,False,False,False,636.35,1.0
2025-04-24,553.0,19.6278,1.157,0.006063611032908476,-0.02383053839364519,-1.0,0.36363636363636365,0.0,0.0,0.02,9.267379923972264,0.5,-1,7,0.95,1,0,False,False,False,False,641.5565,1.0
2025-04-25,550.0,19.5825,1.157,0.008614428974148353,-0.02912621359223301,-1.0,0.37240757439134353,0.0,0.01,0.02,9.267379923972264,0.5,-1,6,0.95,1,0,False,False,False,False,641.5565,1.0
2025-04-26,554.5,19.5478,1.157,0.008614428974148353,-0.02118270079435128,-1.0,0.37240757439134353,0.0,0.0,0.02,9.267379923972264,0.5,-1,5,0.85,0,1,True,True,True,True,641.5565,1.0
2025-04-27,554.5,19.5478,1.157,0.007050781743459354,-0.008050089445438283,-1.0,0.37240757439134353,0.0,0.0,0.02,9.267379923972264,0.5,-1,4,0.85,0,1,True,True,True,True,641.5565,1.0
2025-04-28,554.5,19.5478,1.157,0.004869605325539075,0.0027124773960217,1.0,0.36339044183949504,0.0,-0.02,0.02,9.257279923972265,0.5,-1,3,0.95,1,0,False,False,False,False,641.5565,1.0
2025-04-29,554.5,19.5723,1.157,0.0036590203268179917,0.008181818181818182,1.0,0.35978358881875566,0.0,0.01,0.02,9.277379923972264,0.5,-1,2,0.95,1,0,False,False,False,False,639.6821600000001,1.0
2025-04-30,554.5,19.5868,1.157,0.0013065573033545547,0.0,-1.0,0.3614346693676747,0.0,0.0,0.02,9.274004998419151,0.5,-1,1,0.95,1,0,False,False,False,False,624.2015,1.0
2025-05-01,552.88,19.6095,1.157,0.010572137941048115,-0.0029215509467989263,-1.0,0.3753475440222428,0.0,0.0,0.02,9.274004998419151,0.5,-1,30,0.95,0,0,False,False,True,True,624.2015,1.0
2025-05-02,539.5,19.6095,1.157,0.010572137941048115,-0.027051397655545536,-1.0,0.37256719184430026,0.0,0.01,0.02,9.314304998419152,0.5,-1,30,0.95,1,0,False,False,False,False,624.2015,1.0
2025-05-03,539.5,19.657,1.157,0.010572137941048115,-0.027051397655545536,-1.0,0.37256719184430026,0.0,0.0,0.02,9.314304998419152,0.5,-1,30,0.85,0,1,True,True,True,True,624.2015,1.0
2025-05-04,539.5,19.657,1.157,0.010572137941048115,-0.027051397655545536,-1.0,0.37256719184430026,0.0,0.0,0.02,9.314304998419152,0.5,-1,30,0.85,0,1,True,True,True,True,624.2015,1.0
2025-05-05,539.5,19.657,1.157,0.010822814910630623,-0.024200549848068287,-1.0,0.37256719184430026,0.0,-0.02,0.02,9.324404998419153,0.5,-1,30,0.95,1,0,True,True,False,False,627.094,1.0
2025-05-06,539.5,19.6365,1.157,0.0020723521570898636,0.0,1.0,0.37915129151291516,0.0,0.01,0.02,9.253904998419152,0.5,-1,30,0.95,1,0,False,False,False,False,626.5155,1.0
2025-05-07,542.0,19.6785,1.157,0.002211861555175638,0.004633920296570899,1.0,0.3739612188365651,0.0,0.0,0.02,9.264004998419152,0.5,-1,30,0.95,1,0,False,False,False,False,626.5155,1.0
2025-05-08,541.5,19.588,1.157,0.002211861555175638,0.0037071362372567192,1.0,0.37119113573407203,0.0,0.0,0.02,9.274004998419151,0.5,-1,30,0.95,1,0,False,False,False,False,623.623,1.0
2025-05-09,541.5,19.5642,1.157,0.003296785664691293,0.0037071362372567192,-1.0,0.36641929499072357,0.0,0.01,0.02,9.253904998419152,0.5,-1,30,0.95,1,0,False,False,False,False,623.623,1.0
2025-05-10,539.0,19.4912,1.157,0.003296785664691293,-0.0009267840593141798,-1.0,0.36641929499072357,0.0,0.0,0.02,9.253980476130959,0.5,-1,30,0.85,0,1,True,True,True,True,623.623,1.0
2025-05-11,539.0,19.4912,1.157,0.0020018187018530135,-0.005535055350553505,-1.0,0.36641929499072357,0.0,0.0,0.02,9.253980476130959,0.5,-1,30,0.85,0,1,True,True,True,True,629.9865,1.0
2025-05-12,539.0,19.4912,1.157,0.005458814896545505,-0.0046168051708217915,1.0,0.37281910009182734,0.0,-0.02,0.02,9.253980476130959,0.5,-1,30,0.95,1,0,False,False,False,False,629.9865,1.0
2025-05-13,544.5,19.6162,1.157,0.005458814896545505,0.00554016620498615,1.0,0.371900826446281,0.0,0.01,0.02,9.253980476130959,0.5,-1,30,0.95,1,0,False,False,False,False,636.9285,1.0
2025-05-14,544.5,19.4373,1.157,0.0058193996393331995,0.01020408163265306,1.0,0.38056312443233425,0.09697196786440505,0.0,0.02,9.253980476130959,0.5,-1,30,0.95,1,0,False,False,False,False,634.6145,1.0
2025-05-15,550.5,19.363,1.157,0.00664949743891631,0.021335807050092765,1.0,0.37374658158614404,0.1353352832366127,0.0,0.02,9.253980476130959,0.5,1,30,0.95,1,0,False,False,False,False,635.193,1.0
2025-05-16,548.5,19.478,1.157,0.006540528952102999,0.017625231910946195,1.0,0.3761384335154827,0.18887560283756183,0.01,0.02,9.243880476130958,0.5,1,30,0.95,1,0,False,False,False,False,635.193,1.0
2025-05-17,549.0,19.5147,1.157,0.005515524032828231,0.008264462809917356,1.0,0.3761384335154827,0.26359713811572677,0.0,0.02,9.243880476130958,0.5,1,30,0.85,0,1,True,True,True,True,635.193,1.0
2025-05-18,549.0,19.5147,1.157,0.005515524032828231,0.008264462809917356,1.0,0.3761384335154827,0.36787944117144233,0.0,0.02,9.243880476130958,0.5,1,30,0.85,0,1,True,True,True,True,635.7715000000001,1.0
